,Annotation Cluster 1,Enrichment Score: 17.788187525631553,,,,,,,,,,
 RAF1,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 IGF1,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 PTEN,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 NRAS,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 EP300,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 KRAS,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 SOS1,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 BCL2,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 SOS2,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 IKBKG,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 EGF,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
 AKT2,KEGG_PATHWAY,cfa05215:Prostate cancer,19,3.76984127,1.89E-07,"FGFR2, FGFR1, AR, HRAS, MAP2K1, BRAF, MAP2K2, RAF1, IGF1, PTEN, NRAS, EP300, KRAS, SOS1, BCL2, SOS2, IKBKG, EGF, AKT2",339,87,6781,4.368460313,4.85E-05,2.69E-06
SREBF1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 HRAS,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 MAP2K1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 BRAF,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 MAP2K2,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 CBL,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PRKAG2,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 RAF1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PPP1CB,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PPARGC1A,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 NRAS,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 KRAS,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 TSC1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 SLC2A4,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PYGM,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PYGL,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 SOS1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PRKAR1A,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 SOS2,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 TSC2,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 GYS1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 AKT2,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 CALM1,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
 PYGB,KEGG_PATHWAY,cfa04910:Insulin signaling pathway,24,4.761904762,1.92E-07,"SREBF1, HRAS, MAP2K1, BRAF, MAP2K2, CBL, PRKAG2, RAF1, PPP1CB, PPARGC1A, NRAS, KRAS, TSC1, SLC2A4, PYGM, PYGL, SOS1, PRKAR1A, SOS2, TSC2, GYS1, AKT2, CALM1, PYGB",339,136,6781,3.529932327,4.91E-05,2.58E-06
HRAS,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 MAP2K1,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 BRAF,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 MAP2K2,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 CAMK2G,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 FASLG,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 RAF1,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 PTPN11,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 CDC42,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 NRAS,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 KRAS,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 CAMK4,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 PSEN1,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 JUN,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 SOS1,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 BCL2,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 SOS2,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 PSEN2,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 RHOA,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 MAPK7,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 AKT2,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
 CALM1,KEGG_PATHWAY,cfa04722:Neurotrophin signaling pathway,22,4.365079365,3.16E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CAMK2G, FASLG, RAF1, PTPN11, CDC42, NRAS, KRAS, CAMK4, PSEN1, JUN, SOS1, BCL2, SOS2, PSEN2, RHOA, MAPK7, AKT2, CALM1",339,119,6781,3.698024342,8.09E-05,4.04E-06
HRAS,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 MAP2K1,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 BRAF,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 MAP2K2,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 CBL,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 SMAD4,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 RAF1,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 BCL2L1,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 PTPN11,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 NRAS,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 CDKN2A,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 KRAS,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
 SOS1,KEGG_PATHWAY,cfa05220:Chronic myeloid leukemia,17,3.373015873,3.27E-07,"HRAS, MAP2K1, BRAF, MAP2K2, CBL, SMAD4, RAF1, BCL2L1, PTPN11, NRAS, CDKN2A, KRAS, SOS1, IKBKG, SOS2, MYC, AKT2",339,72,6781,4.722918715,8.36E-05,3.98E-06
